customer_id,first_name,last_name,email,phone,signup_date,country,region,segment
CUST-002650,Ana,Martinez,ana.martinez765@example.com,+1-603-446-5552,2023-10-04 06:19:52,Spain,North,Consumer
CUST-002651,Sofia,Martinez,sofia.martinez276@example.com,+1-828-802-9916,2023-03-27 01:26:32,Usa,South,Corporate
CUST-002652,Diego,Thompson,diego.thompson913@example.com,+1-631-699-6866,2023-03-29 22:28:17,Germany,North,Consumer
CUST-002653,Olivia,Harris,olivia.harris336@example.com,+1-353-850-5987,2022-05-28 10:03:06,Spain,West,Consumer
CUST-002654,Pedro,Gomez,pedro.gomez217@example.com,+1-451-995-6741,2022-12-03 02:16:53,Brazil,East,Home Office
CUST-002655,James,Jackson,james.jackson144@example.com,+1-585-253-2802,2023-09-22 20:00:35,Brazil,South,Consumer
CUST-002656,Sofia,Moore,sofia.moore69@example.com,+1-781-798-6844,2023-03-23 23:24:19,Brazil,Central,Corporate
CUST-002657,James,White,james.white655@example.com,+1-387-697-8187,2022-11-20 13:40:34,Spain,East,Corporate
CUST-002658,Pedro,Harris,pedro.harris27@example.com,+1-421-760-6298,2022-04-03 00:05:25,Canada,East,Consumer
CUST-002659,Emma,Wilson,emma.wilson948@example.com,+1-899-461-7542,2023-08-14 17:31:00,Canada,South,Consumer
CUST-002660,Sebastian,Rodriguez,sebastian.rodriguez308@example.com,+1-680-973-4951,2022-01-02 08:29:55,Usa,East,Home Office
CUST-002661,Laura,Moore,laura.moore383@example.com,+1-903-693-5790,2022-06-21 21:07:35,Spain,South,Consumer
CUST-002662,Maria,Lopez,maria.lopez714@example.com,+1-802-668-9617,2023-06-18 18:49:31,Brazil,Central,Corporate
CUST-002663,Emma,Garcia,emma.garcia896@example.com,+1-904-208-5743,2022-10-02 00:30:30,Uk,East,Consumer
CUST-002664,Olivia,Lee,olivia.lee436@example.com,+1-297-726-4183,2024-06-10 01:53:05,Germany,Central,Corporate
CUST-002665,Valentina,Smith,valentina.smith103@example.com,+1-940-913-9780,2022-05-03 17:29:30,Canada,North,Consumer
CUST-002666,Camila,Garcia,camila.garcia95@example.com,+1-266-456-4749,2023-10-27 15:46:11,Brazil,Central,Consumer
CUST-002667,John,Gomez,john.gomez818@example.com,+1-761-279-9991,2024-09-22 16:36:22,Usa,North,Corporate
CUST-002668,Lucia, Perez  ,lucia.perez434@example.com,+1-508-331-6417,2023-10-18 16:32:05,Spain,North,Consumer
CUST-002669,Sebastian,Gomez,sebastian.gomez885@example.com,+1-638-792-4242,2022-10-20 08:53:52,Spain,North,Consumer
CUST-002670,Laura,Brown,laura.brown13@example.com,+1-613-234-1864,2023-02-06 06:43:27,Canada,North,Consumer
CUST-002671,Valentina,Jackson,valentina.jackson663@example.com,+1-907-543-1309,2023-11-18 11:53:07,Spain,South,Consumer
CUST-002672,John,Lopez,john.lopez808@example.com,+1-357-227-7614,2023-08-16 14:53:09,Brazil,North,Consumer
CUST-002673,Maria,Wilson,maria.wilson757@example.com,+1-802-779-3321,2023-10-17 00:41:42,Usa,Unknown,Consumer
CUST-002674,David,Davis,david.davis145@example.com,+1-331-338-3238,2024-11-29 10:07:01,Usa,North,Home Office
CUST-002675,David,White,david.white189@example.com,+1-880-380-1773,2022-09-25 13:33:36,Brazil,South,Corporate
CUST-002676,John,Harris,john.harris871@example.com,+1-277-316-4403,2022-04-05 09:19:17,Uk,East,Consumer
CUST-002677,Camila,Lopez,camila.lopez234@example.com,+1-857-378-6957,2023-01-30 06:36:34,Uk,West,Home Office
CUST-002678,John,Davis,john.davis250@example.com,+1-950-812-5164,2022-11-21 12:12:59,Spain,West,Corporate
CUST-002679,Marta,Martinez,marta.martinez312@example.com,+1-390-712-7549,2023-03-20 10:51:52,Spain,East,Corporate
CUST-002680,Diego,Gomez,diego.gomez271@example.com,+1-797-724-8045,2022-12-21 15:38:02,Canada,East,Consumer
CUST-002681,Luis,White,luis.white254@example.com,+1-647-968-8435,2024-01-01 23:10:47,Germany,West,Corporate
CUST-002682,David, Wilson  ,david.wilson182@example.com,+1-836-683-4801,2024-01-09 12:58:09,Brazil,North,Consumer
CUST-002683,Carlos,Moore,carlos.moore380@example.com,+1-540-776-2086,2024-04-07 09:44:23,Brazil,West,Home Office
CUST-002684,James,Rodriguez,james.rodriguez63@example.com,+1-834-626-7823,2024-11-12 10:55:40,Usa,East,Consumer
CUST-002685,James,Rodriguez,james.rodriguez415@example.com,+1-795-914-7076,2023-05-26 05:47:53,Mexico,West,Corporate
CUST-002686,Laura,Moore,laura.moore737@example.com,+1-525-882-4822,2024-06-08 12:18:30,Canada,Central,Consumer
CUST-002687,Diego,Martinez,diego.martinez766@example.com,+1-455-357-5745,2023-11-26 07:22:28,Germany,West,Consumer
CUST-002688,Camila,Martinez,camila.martinez106@example.com,+1-546-686-2340,2023-09-02 05:42:12,Germany,West,Home Office
CUST-002689,Diego,Davis,diego.davis332@example.com,+1-477-417-5695,2023-04-05 14:57:27,Uk,East,Consumer
CUST-002690,Diego,Rodriguez,diego.rodriguez423@example.com,+1-303-602-9821,2022-02-23 05:21:22,Mexico,Central,Consumer
CUST-002691,David,Harris,david.harris426@example.com,+1-298-562-4679,2022-06-08 18:12:28,Usa,North,Consumer
CUST-002692,Valentina,Davis,valentina.davis91@example.com,+1-229-450-1378,2024-08-03 18:05:56,Spain,South,Consumer
CUST-002693,Lucia,Smith,lucia.smith708@example.com,+1-370-993-1066,2024-08-23 03:28:26,Mexico,Central,Corporate
CUST-002694,Mateo,Thompson,mateo.thompson570@example.com,+1-343-595-5507,2022-02-09 20:53:34,Canada,North,Consumer
CUST-002695,John,Anderson,john.anderson803@example.com,+1-401-806-5879,2024-03-26 16:05:36,Brazil,South,Consumer
CUST-002696,Laura,Martinez,laura.martinez398@example.com,+1-919-503-6643,2022-12-03 14:45:44,Canada,South,Consumer
CUST-002697,Olivia,Martinez,olivia.martinez12@example.com,+1-420-604-5296,2023-09-08 18:24:33,Spain,North,Home Office
CUST-002698,John,Brown,john.brown720@example.com,+1-592-935-5786,2024-04-27 20:38:58,Brazil,North,Corporate
CUST-002699,Olivia,Gomez,olivia.gomez699@example.com,+1-763-429-4579,2024-04-23 11:57:55,Canada,Central,Consumer
CUST-002700,John,Moore,john.moore174@example.com,+1-558-991-1451,2022-08-09 04:08:08,Brazil,South,Consumer
CUST-002701,Laura,White,laura.white780@example.com,+1-972-283-4189,2022-03-11 08:14:37,Canada,East,Home Office
CUST-002702,Emma,Lee,emma.lee854@example.com,+1-693-872-4360,2024-05-08 09:57:45,Uk,North,Consumer
CUST-002703,Camila,Thompson,camila.thompson91@example.com,+1-945-263-2165,2023-06-28 15:48:26,Brazil,Central,Consumer
CUST-002704,Maria,Wilson,maria.wilson107@example.com,+1-610-210-5635,2022-07-06 21:03:24,Germany,Central,Corporate
CUST-002705,Maria,Gomez,maria.gomez869@example.com,+1-519-871-3646,2022-04-08 01:24:26,Canada,Central,Consumer
CUST-002706,Diego,Jackson,diego.jackson414@example.com,+1-757-233-2185,2022-09-01 22:36:15,Uk,North,Consumer
CUST-002707,Sofia,Lopez,sofia.lopez265@example.com,+1-713-960-6392,2023-02-15 11:00:31,Uk,East,Home Office
CUST-002708,Luis,Davis,luis.davis203@example.com,+1-276-635-2005,2023-10-16 17:24:19,Uk,North,Consumer
CUST-002709,Camila,Lopez,camila.lopez943@example.com,+1-756-591-1962,2023-02-25 02:54:24,Mexico,West,Consumer
CUST-002710,Maria,Lee,maria.lee209@example.com,+1-338-922-2601,2022-08-26 21:13:30,Germany,East,Home Office
CUST-002711,Ana,Martinez,ana.martinez928@example.com,+1-675-885-1070,2023-09-14 05:52:57,Uk,Central,Corporate
CUST-002712,Maria,Anderson,maria.anderson123@example.com,+1-335-746-8526,2022-07-08 23:00:37,Mexico,East,Consumer
CUST-002713,Mateo,Garcia,mateo.garcia994@example.com,+1-646-687-9357,2023-03-13 13:25:00,Brazil,West,Consumer
CUST-002714,Diego,Davis,diego.davis245@example.com,+1-767-281-1614,2022-05-27 23:11:52,Brazil,East,Corporate
CUST-002715,John,Moore,john.moore802@example.com,+1-791-493-3774,2022-09-08 09:05:02,Germany,South,Consumer
CUST-002716,Pedro, Smith  ,pedro.smith728@example.com,+1-443-284-6497,2022-06-05 07:55:46,Mexico,North,Consumer
CUST-002717,Diego,Brown,diego.brown69@example.com,+1-616-761-5149,2024-03-06 12:32:20,Mexico,South,Home Office
CUST-002718,Carlos,Lee,carlos.lee915@example.com,+1-276-202-3276,2023-10-01 23:02:48,Mexico,East,Consumer
CUST-002719,Maria,Martin,maria.martin534@example.com,+1-738-567-7978,2023-07-20 14:12:54,Uk,East,Consumer
CUST-002720,Andres,Rodriguez,andres.rodriguez32@example.com,+1-578-308-6582,2022-04-30 15:45:13,Brazil,East,Home Office
CUST-002721,Lucia,Davis,lucia.davis373@example.com,+1-996-716-5853,2024-01-19 05:18:09,Spain,South,Consumer
CUST-002722,Maria,Martin,maria.martin400@example.com,+1-613-336-6924,2022-11-16 14:44:56,Mexico,North,Consumer
CUST-002723,Ana,Lee,ana.lee680@example.com,+1-243-284-5817,2022-02-16 23:48:29,Mexico,North,Corporate
CUST-002724,Ana,Moore,ana.moore664@example.com,+1-631-384-5270,2024-11-08 01:28:31,Spain,Central,Consumer
CUST-002725,John,Gomez,john.gomez992@example.com,+1-853-621-7703,2022-01-08 19:42:54,Uk,North,Corporate
CUST-002726,John,Lee,john.lee550@example.com,+1-344-207-8728,2022-10-05 14:50:30,Canada,South,Consumer
CUST-002727,John,Lopez,john.lopez892@example.com,+1-875-365-3293,2023-12-21 08:21:03,Canada,Central,Consumer
CUST-002728,Carlos,Thompson,carlos.thompson291@example.com,+1-213-748-5550,2022-11-14 17:09:00,Mexico,South,Consumer
CUST-002729,James,Harris,james.harris33@example.com,+1-201-479-2511,2023-09-01 01:25:13,Germany,Central,Consumer
CUST-002730,Andres,Lopez,andres.lopez382@example.com,+1-304-921-2891,2023-04-13 08:57:59,Mexico,North,Corporate
CUST-002731,Marta,Davis,marta.davis991@example.com,+1-998-653-3385,2023-10-15 05:59:51,Spain,Central,Consumer
CUST-002732,Ana,Jackson,,+1-854-917-6888,2023-08-16 17:49:03,Uk,North,Consumer
CUST-002733,Olivia,Perez,olivia.perez30@example.com,+1-330-753-1281,2023-05-08 02:39:00,Usa,East,Consumer
CUST-002734,Pedro,Thomas,pedro.thomas309@example.com,+1-279-827-6454,2023-05-12 04:35:47,Spain,Central,Corporate
CUST-002735,John,Wilson,john.wilson481@example.com,+1-769-619-8440,2023-08-13 10:28:47,Germany,South,Consumer
CUST-002736,Carlos,Garcia,carlos.garcia691@example.com,+1-768-824-4658,2024-11-10 00:49:18,Brazil,South,Corporate
CUST-002737,Mateo,Thompson,mateo.thompson690@example.com,+1-432-675-2890,2022-02-21 05:18:44,Usa,South,Corporate
CUST-002738,Andres,Martin,andres.martin954@example.com,+1-445-937-7594,2023-05-29 21:42:33,Uk,North,Consumer
CUST-002739,Marta,Thompson,marta.thompson981@example.com,+1-552-704-7096,2023-10-24 21:34:01,Uk,East,Corporate
CUST-002740,Ana,Thompson,ana.thompson192@example.com,,2023-07-24 15:15:32,Uk,West,Consumer
CUST-002741,Luis,Anderson,luis.anderson916@example.com,+1-356-732-9900,2024-01-06 15:37:29,Usa,West,Consumer
CUST-002742,Luis,Moore,luis.moore431@example.com,+1-670-446-4826,2023-11-11 16:28:10,Spain,East,Consumer
CUST-002743,Luis,Garcia,,+1-347-654-7789,2024-03-28 03:23:40,Canada,West,Corporate
CUST-002744,Maria,Anderson,maria.anderson144@example.com,+1-566-425-1335,2022-04-30 18:38:32,Mexico,South,Consumer
CUST-002745,Lucia,Harris,lucia.harris656@example.com,+1-827-607-5845,2022-11-26 09:48:24,Mexico,West,Corporate
CUST-002746,Mateo,Brown,mateo.brown822@example.com,+1-209-744-5620,2023-10-24 06:42:21,Canada,South,Home Office
CUST-002747,Carlos,Davis,carlos.davis525@example.com,+1-204-985-1522,2023-09-10 09:58:21,Usa,West,Corporate
CUST-002748,Pedro,Lopez,pedro.lopez351@example.com,+1-452-607-2769,2023-11-09 11:55:42,Uk,East,Consumer
CUST-002749,Pedro,White,pedro.white394@example.com,+1-378-710-7206,2022-02-28 00:32:39,Canada,East,Consumer
CUST-002750,Olivia,Smith,olivia.smith782@example.com,+1-418-426-3365,2023-05-05 22:35:41,Spain,East,Corporate
CUST-002751,Pedro,Taylor,pedro.taylor954@example.com,+1-427-284-6278,2023-01-07 23:18:10,Uk,South,Consumer
CUST-002752,David,Smith,david.smith21@example.com,+1-343-819-8128,2023-07-27 14:17:00,Canada,Central,Corporate
CUST-002753,Olivia,Brown,olivia.brown498@example.com,+1-502-360-3274,2022-07-23 04:46:13,Usa,East,Consumer
CUST-002754,Olivia,Thompson,olivia.thompson927@example.com,+1-322-567-4944,2022-12-29 21:29:37,Canada,West,Consumer
CUST-002755,Emma,Lee,emma.lee406@example.com,+1-426-329-6815,2022-01-11 01:12:07,Canada,North,Corporate
CUST-002756,Camila,Brown,camila.brown47@example.com,+1-509-744-6870,2024-10-21 00:16:34,Canada,South,Consumer
CUST-002757,John,White,john.white109@example.com,+1-790-445-4989,2022-04-10 07:42:20,Mexico,Central,Consumer
CUST-002758,Andres,Lee,andres.lee619@example.com,+1-263-202-1952,2022-06-23 23:31:29,Usa,South,Corporate
CUST-002759,Marta,Jackson,marta.jackson386@example.com,+1-349-388-6578,2022-07-23 13:42:38,Germany,East,Corporate
CUST-002760,Maria,Perez,maria.perez363@example.com,+1-814-516-1040,2024-01-25 16:21:56,Uk,Central,Corporate
CUST-002761,Sofia,Rodriguez,sofia.rodriguez293@example.com,+1-998-552-4558,2022-01-01 04:58:39,Germany,South,Consumer
CUST-002762,Lucia,Martin,lucia.martin939@example.com,+1-747-986-2236,2024-08-11 10:22:17,Mexico,West,Consumer
CUST-002763,Pedro,Rodriguez,pedro.rodriguez14@example.com,+1-957-321-5844,2024-06-28 12:50:34,Canada,Central,Corporate
CUST-002764,John,Garcia,john.garcia998@example.com,+1-710-638-7893,2024-07-13 15:35:00,Mexico,North,Consumer
CUST-002765,Mateo,Jackson,mateo.jackson129@example.com,+1-227-789-3623,2022-05-18 20:09:44,Usa,East,Consumer
CUST-002766,Luis,Jackson,,+1-938-839-1980,2022-06-01 05:40:31,Canada,South,Consumer
CUST-002767,John,Moore,john.moore642@example.com,+1-760-896-8238,2024-09-06 00:52:31,Brazil,West,Corporate
CUST-002768,Emma,Thomas,,+1-354-403-8967,2023-05-19 04:28:55,Uk,East,Consumer
CUST-002769,Maria,Martinez,maria.martinez839@example.com,+1-851-729-5660,2024-02-15 23:33:39,Uk,East,Consumer
CUST-002770,Mateo,Garcia,mateo.garcia293@example.com,+1-355-820-6104,2022-06-20 07:00:39,Usa,North,Consumer
CUST-002771,David,Martin,david.martin792@example.com,+1-451-783-9812,2023-11-21 20:33:23,Germany,South,Home Office
CUST-002772,Maria,Davis,maria.davis266@example.com,+1-647-552-9228,2022-10-21 13:50:20,Brazil,Central,Consumer
CUST-002773,Mateo,Thompson,mateo.thompson106@example.com,+1-702-874-4304,2023-06-13 18:05:33,Brazil,East,Consumer
CUST-002774,Marta,Davis,marta.davis143@example.com,+1-242-296-2611,2024-12-08 10:00:17,Germany,North,Corporate
CUST-002775,James,Brown,james.brown403@example.com,+1-499-388-8062,2024-05-26 16:12:22,Spain,South,Home Office
CUST-002776,James,Garcia,james.garcia500@example.com,+1-387-486-6176,2022-10-23 12:34:35,Canada,South,Consumer
CUST-002777,James,Moore,james.moore953@example.com,+1-969-595-8688,2023-10-06 14:57:15,Mexico,Central,Consumer
CUST-002778,Pedro,White,pedro.white164@example.com,+1-368-485-5718,2024-05-22 13:23:03,Spain,North,Consumer
CUST-002779,Diego,Martinez,diego.martinez6@example.com,+1-623-792-3123,2023-10-07 20:39:41,Brazil,East,Consumer
CUST-002780,Marta,Lopez,marta.lopez839@example.com,+1-888-255-7909,2022-10-20 04:36:04,Spain,West,Home Office
CUST-002781,Mateo,Brown,mateo.brown758@example.com,+1-527-919-1356,2023-04-19 22:21:03,Brazil,Central,Corporate
CUST-002782,Laura,Wilson,laura.wilson75@example.com,+1-334-789-2806,2022-10-11 10:57:53,Brazil,East,Home Office
CUST-002783,Carlos, Martinez  ,carlos.martinez300@example.com,+1-705-672-1102,2023-02-06 10:26:41,Mexico,West,Corporate
CUST-002784,Olivia,Martinez,olivia.martinez120@example.com,+1-732-498-1850,2024-02-05 16:42:36,Usa,South,Consumer
CUST-002785,Andres,Perez,andres.perez96@example.com,+1-499-663-3359,2022-10-02 08:50:52,Canada,West,Corporate
CUST-002786,Sofia,Smith,sofia.smith325@example.com,+1-265-934-7466,2023-07-07 17:46:34,Brazil,West,Consumer
CUST-002787,Emma,Jackson,emma.jackson688@example.com,+1-343-732-7985,2023-03-26 07:17:54,Usa,North,Consumer
CUST-002788,Sofia,Martinez,sofia.martinez842@example.com,+1-250-937-9486,2022-02-25 10:38:16,Uk,East,Consumer
CUST-002789,Laura,Thompson,laura.thompson210@example.com,+1-970-417-7928,2023-02-21 16:26:00,Germany,Central,Consumer
CUST-002790,Valentina,Brown,valentina.brown511@example.com,+1-941-957-2405,2024-04-10 07:31:51,Brazil,North,Home Office
CUST-002791,Laura,Harris,laura.harris913@example.com,+1-645-813-3180,2023-08-09 00:52:29,Uk,East,Home Office
CUST-002792,Laura,White,laura.white117@example.com,+1-392-349-5285,2022-04-17 22:37:58,Mexico,North,Home Office
CUST-002793,Emma,Taylor,emma.taylor845@example.com,,2022-04-13 03:56:32,Mexico,East,Consumer
CUST-002794,Mateo,Taylor,mateo.taylor733@example.com,+1-907-925-1983,2024-12-22 19:41:35,Usa,South,Home Office
CUST-002795,Valentina,White,valentina.white293@example.com,+1-461-853-2116,2022-03-15 02:13:48,Mexico,North,Consumer
CUST-002796,Maria,Taylor,maria.taylor395@example.com,+1-721-548-2242,2024-04-10 07:46:33,Spain,East,Consumer
CUST-002797,John,Wilson,john.wilson662@example.com,+1-422-688-6083,2024-11-20 16:40:41,Mexico,East,Consumer
CUST-002798,Emma,Smith,emma.smith106@example.com,+1-612-728-6206,2022-01-25 13:53:15,Mexico,West,Consumer
CUST-002799,Olivia,Thompson,olivia.thompson37@example.com,+1-293-822-1609,2023-06-22 05:38:05,Brazil,North,Consumer
CUST-002800,Andres,Perez,andres.perez496@example.com,+1-918-305-8142,2023-02-23 03:24:03,Usa,East,Consumer
CUST-002801,Lucia,Jackson,lucia.jackson433@example.com,+1-315-287-8700,2024-11-25 14:01:52,Brazil,East,Consumer
CUST-002802,Valentina,Davis,valentina.davis164@example.com,+1-623-267-8806,2023-02-12 01:31:03,Germany,East,Home Office
CUST-002803,Marta,Thompson,marta.thompson384@example.com,+1-394-461-6841,2023-03-01 23:26:01,Uk,North,Consumer
CUST-002804,Diego,Thomas,diego.thomas723@example.com,,2024-06-19 08:59:23,Mexico,South,Home Office
CUST-002805,Camila,White,camila.white168@example.com,+1-489-363-7355,2024-11-08 14:34:12,Germany,South,Consumer
CUST-002806,Mateo,Thomas,mateo.thomas69@example.com,+1-897-538-9837,2022-03-30 09:44:45,Brazil,West,Consumer
CUST-002807,Andres,Davis,andres.davis835@example.com,+1-995-407-1105,2022-01-09 05:31:13,Spain,Central,Consumer
CUST-002808,Carlos,Martin,carlos.martin491@example.com,+1-972-593-8045,2023-01-02 21:34:23,Uk,South,Consumer
CUST-002809,Maria,Taylor,maria.taylor169@example.com,+1-527-328-9484,2022-05-06 13:29:37,Mexico,West,Consumer
CUST-002810,David, Gomez  ,david.gomez838@example.com,+1-395-207-9768,2024-08-14 20:32:44,Brazil,South,Home Office
CUST-002811,Ana,Martin,ana.martin569@example.com,+1-932-370-8926,2023-04-04 17:17:54,Brazil,West,Home Office
CUST-002812,John,Lopez,john.lopez300@example.com,+1-343-526-3101,2024-10-23 17:30:10,Germany,Central,Home Office
CUST-002813,Emma,Gomez,emma.gomez9@example.com,+1-653-284-3399,2022-05-06 02:39:52,Usa,South,Corporate
CUST-002814,Laura,Martinez,laura.martinez303@example.com,+1-891-497-9009,2023-02-01 07:53:11,Germany,North,Consumer
CUST-002815,Mateo,Martin,mateo.martin97@example.com,+1-975-833-7999,2024-08-19 04:22:49,Germany,Central,Consumer
CUST-002816,Mateo,Lopez,mateo.lopez374@example.com,+1-926-824-8118,2024-02-10 12:44:17,Spain,West,Consumer
CUST-002817,Olivia,Jackson,olivia.jackson42@example.com,+1-821-824-7187,2023-08-30 19:04:43,Spain,South,Consumer
CUST-002818,Laura,Gomez,laura.gomez630@example.com,+1-930-575-3495,2022-02-05 05:52:45,Spain,East,Home Office
CUST-002819,Lucia,Taylor,lucia.taylor800@example.com,+1-669-839-4281,2023-02-06 06:38:14,Canada,North,Consumer
CUST-002820,Laura,Rodriguez,laura.rodriguez470@example.com,+1-221-570-5661,2022-01-28 17:24:43,Germany,South,Consumer
CUST-002821,John,Thomas,john.thomas808@example.com,+1-855-800-2872,2024-10-06 03:00:28,Mexico,North,Corporate
CUST-002822,John,Smith,john.smith407@example.com,+1-925-355-7865,2022-05-22 00:19:28,Usa,Central,Consumer
CUST-002823,Lucia,Taylor,lucia.taylor686@example.com,+1-467-679-6509,2023-03-04 21:46:04,Brazil,Central,Home Office
CUST-002824,Emma,Rodriguez,emma.rodriguez296@example.com,+1-719-712-4391,2023-10-15 13:02:24,Brazil,North,Corporate
CUST-002825,John,Anderson,john.anderson484@example.com,+1-783-293-5131,2024-04-05 13:59:44,Canada,Central,Home Office
CUST-002826,Lucia,Anderson,lucia.anderson832@example.com,+1-359-223-4402,2023-05-07 03:20:08,Brazil,South,Corporate
CUST-002827,Diego,Jackson,diego.jackson150@example.com,+1-997-730-3326,2024-01-18 11:18:01,Brazil,Central,Consumer
CUST-002828,Camila,Brown,camila.brown686@example.com,+1-331-497-1042,2024-10-17 01:26:03,Spain,North,Corporate
CUST-002829,Sofia,Gomez,sofia.gomez681@example.com,+1-250-288-5983,2024-03-12 13:43:32,Spain,North,Consumer
CUST-002830,Camila,Gomez,camila.gomez287@example.com,+1-413-346-9118,2023-11-24 04:10:13,Brazil,South,Corporate
CUST-002831,Emma,Rodriguez,emma.rodriguez921@example.com,+1-630-871-4556,2023-10-18 13:53:09,Uk,South,Corporate
CUST-002832,Maria,Smith,maria.smith740@example.com,+1-238-803-1858,2022-04-27 19:09:46,Spain,Central,Consumer
CUST-002833,Maria,Thompson,maria.thompson534@example.com,+1-316-944-1058,2024-06-27 11:16:35,Spain,Central,Home Office
CUST-002834,Carlos, Perez  ,carlos.perez344@example.com,+1-915-485-2056,2023-04-18 12:12:02,Uk,Central,Corporate
CUST-002835,Andres,Smith,andres.smith51@example.com,+1-468-923-4614,2023-04-17 23:03:35,Brazil,West,Consumer
CUST-002836,David,Jackson,david.jackson175@example.com,+1-746-858-1405,2024-03-17 18:38:08,Spain,North,Consumer
CUST-002837,Sofia,Jackson,sofia.jackson69@example.com,+1-557-979-5965,2024-11-30 16:42:24,Germany,East,Corporate
CUST-002838,Ana,Taylor,ana.taylor76@example.com,+1-290-237-6715,2023-03-28 19:58:10,Canada,South,Consumer
CUST-002839,Andres,Jackson,andres.jackson953@example.com,+1-407-819-8337,2024-10-15 22:31:38,Uk,East,Home Office
CUST-002840,John,Thompson,john.thompson765@example.com,+1-515-343-7917,2022-09-13 22:04:42,Canada,West,Home Office
CUST-002841,James,Gomez,james.gomez416@example.com,+1-697-637-8846,2022-08-01 03:34:43,Uk,West,Consumer
CUST-002842,Sofia,Perez,sofia.perez419@example.com,+1-441-642-9925,2023-03-20 19:08:59,Germany,East,Consumer
CUST-002843,Lucia,Brown,lucia.brown947@example.com,+1-611-376-3603,2024-07-30 06:42:07,Brazil,West,Consumer
CUST-002844,Valentina,Perez,,+1-916-904-4190,2022-01-23 16:17:40,Germany,West,Consumer
CUST-002845,Lucia,Thomas,lucia.thomas192@example.com,+1-763-856-9810,2022-12-13 22:10:48,Usa,West,Consumer
CUST-002846,Camila,Rodriguez,camila.rodriguez580@example.com,+1-748-308-3221,2023-10-14 11:46:36,Mexico,Central,Consumer
CUST-002847,Olivia,Martinez,olivia.martinez331@example.com,,2024-06-07 10:47:27,Usa,Central,Corporate
CUST-002848,Sebastian,Taylor,sebastian.taylor26@example.com,+1-524-230-2186,2024-12-25 10:35:29,Usa,West,Consumer
CUST-002849,Lucia,Thomas,lucia.thomas565@example.com,+1-796-392-2146,2024-09-15 05:03:48,Uk,East,Home Office
CUST-002850,James,Garcia,james.garcia546@example.com,+1-651-282-2870,2024-12-30 11:13:38,Uk,West,Consumer
CUST-002851,James,Smith,james.smith736@example.com,+1-817-388-5290,2022-01-09 09:49:19,Uk,South,Consumer
CUST-002852,Olivia, Thompson  ,olivia.thompson358@example.com,+1-854-674-1815,2024-10-03 22:48:31,Canada,North,Corporate
CUST-002853,Camila,Davis,camila.davis127@example.com,+1-304-948-3456,2022-02-06 12:22:30,Germany,North,Consumer
CUST-002854,Valentina,Moore,valentina.moore506@example.com,+1-481-375-1376,2022-03-15 14:37:05,Germany,Central,Consumer
CUST-002855,Carlos,Brown,carlos.brown872@example.com,+1-393-617-4454,2023-04-11 04:20:06,Germany,Central,Consumer
CUST-002856,Carlos,Smith,carlos.smith802@example.com,+1-710-854-4204,2022-01-28 00:43:16,Canada,East,Corporate
CUST-002857,Lucia,Jackson,lucia.jackson266@example.com,+1-918-787-8392,2022-10-12 13:14:02,Canada,West,Home Office
CUST-002858,Pedro,Gomez,pedro.gomez507@example.com,+1-906-294-5539,2023-10-31 11:06:26,Brazil,Central,Consumer
CUST-002859,Diego,Lee,diego.lee51@example.com,+1-937-589-9892,2023-06-08 17:56:51,Spain,South,Consumer
CUST-002860,Pedro,Wilson,pedro.wilson225@example.com,+1-460-538-2074,2024-02-03 10:13:10,Brazil,West,Home Office
CUST-002861,Sebastian,Jackson,sebastian.jackson950@example.com,+1-726-403-5385,2023-12-26 18:26:51,Canada,Unknown,Consumer
CUST-002862,David,Taylor,david.taylor646@example.com,+1-363-626-9102,2024-05-28 07:51:29,Brazil,West,Corporate
CUST-002863,Valentina,Thomas,valentina.thomas158@example.com,+1-230-878-8548,2023-05-08 17:12:45,Mexico,Central,Consumer
CUST-002864,Valentina,Harris,valentina.harris250@example.com,+1-362-991-7693,2023-08-19 22:12:44,Uk,South,Corporate
CUST-002865,Laura,Anderson,laura.anderson893@example.com,,2023-05-15 19:29:58,Usa,East,Consumer
CUST-002866,Pedro,Thomas,pedro.thomas370@example.com,+1-938-232-3865,2022-05-03 19:22:11,Mexico,West,Consumer
CUST-002867,Ana,Smith,ana.smith202@example.com,+1-487-376-4213,2024-07-26 20:38:56,Usa,West,Consumer
CUST-002868,Mateo,Martinez,mateo.martinez277@example.com,+1-850-553-1078,2023-10-07 08:47:58,Uk,North,Consumer
CUST-002869,Sofia,Thomas,sofia.thomas113@example.com,+1-562-239-3173,2023-12-21 23:09:25,Usa,East,Home Office
CUST-002870,Ana,Brown,ana.brown320@example.com,+1-414-551-4718,2022-07-12 02:21:24,Canada,West,Consumer
CUST-002871,David,Rodriguez,david.rodriguez636@example.com,+1-976-538-4081,2024-10-03 02:51:51,Spain,North,Consumer
CUST-002872,David,Taylor,david.taylor282@example.com,+1-370-610-6864,2022-03-01 06:43:22,Brazil,East,Consumer
CUST-002873,Diego,Moore,diego.moore826@example.com,+1-883-552-2818,2023-01-11 01:51:39,Uk,East,Consumer
CUST-002874,Valentina,Davis,valentina.davis357@example.com,+1-499-550-2314,2023-12-18 09:26:58,Germany,West,Home Office
CUST-002875,Andres,Garcia,andres.garcia332@example.com,+1-296-280-8809,2023-04-21 11:05:03,Mexico,East,Consumer
